time;ax;ay;az;I;Gain;Latitude;Longitude;Speed
1,216826;-0,5528;0,5837;-0,4761;26985,7715;66,6173;50,26523783;10,95353808;0
1,275733;-0,5528;0,5837;-0,4761;26985,7715;66,6173;50,26523783;10,95353808;0
1,279147;-0,5528;0,5837;-0,4761;26985,7715;66,6173;50,26523783;10,95353808;0
1,281149;-0,3387;0,3938;0,1126;26985,7715;66,6173;50,26523783;10,95353808;0
1,283815;-0,3387;0,3938;0,1126;26388,4492;66,6173;50,26523783;10,95353808;0
1,340414;-0,3387;0,3938;0,1126;26388,4492;65,4474;50,26523783;10,95353808;0
1,343519;-0,3387;0,3938;0,1126;26388,4492;65,4474;50,26523783;10,95353808;0
1,346229;0,6285;0,0042;1,2669;26388,4492;65,4474;50,26523783;10,95353808;0
1,386375;0,6285;0,0042;1,2669;25238,0254;65,4474;50,26523783;10,95353808;0
1,410363;0,6285;0,0042;1,2669;25238,0254;65,4474;50,26523783;10,95353808;0
1,413757;0,7538;0,2663;1,5642;25238,0254;65,4474;50,26523783;10,95353808;0
1,416829;0,7538;0,2663;1,5642;25238,0254;65,4474;50,26523783;10,95353808;0
1,443037;0,7538;0,2663;1,5642;25238,0254;65,4474;50,26523783;10,95353808;0
1,488575;0,7538;0,2663;1,5642;23380,5312;65,4474;50,26523783;10,95353808;0
1,50811;0,7538;0,2663;1,5642;23380,5312;65,4474;50,26523783;10,95353808;0
1,511362;0,7538;0,2663;1,5642;23380,5312;65,4474;50,26523783;10,95353808;0
1,512887;1,0982;0,0423;0,7501;23380,5312;65,4474;50,26523783;10,95353808;0
1,573009;1,0982;0,0423;0,7501;23380,5312;65,4474;50,26523783;10,95353808;0
1,574698;1,0982;0,0423;0,7501;23380,5312;65,4474;50,26523783;10,95353808;0
1,575733;-0,4743;-1,0494;1,5684;23380,5312;65,4474;50,26523783;10,95353808;0
1,588984;-0,4743;-1,0494;1,5684;21591,2871;65,4474;50,26523783;10,95353808;0
1,639311;-0,4743;-1,0494;1,5684;21591,2871;68,385;50,26523783;10,95353808;0
1,641689;-0,4743;-1,0494;1,5684;21591,2871;68,385;50,26523783;10,95353808;0
1,643313;-0,9019;-2,1504;0,5929;21591,2871;68,385;50,26523783;10,95353808;0
1,690975;-0,9019;-2,1504;0,5929;20370,4297;68,385;50,26523783;10,95353808;0
1,706606;-0,7614;-1,2095;-2,5241;20370,4297;68,385;50,26523783;10,95353808;0
1,711242;-0,7614;-1,2095;-2,5241;20370,4297;68,385;50,26523783;10,95353808;0
1,714888;-0,7614;-1,2095;-2,5241;20370,4297;68,385;50,26523783;10,95353808;0
1,7704;-0,7614;-1,2095;-2,5241;20370,4297;68,385;50,26523783;10,95353808;0
1,773295;-0,7614;-1,2095;-2,5241;20370,4297;68,385;50,26523783;10,95353808;0
1,775724;-0,5982;-0,6477;-1,1681;20370,4297;68,385;50,26523783;10,95353808;0
1,794356;-0,5982;-0,6477;-1,1681;19492,4609;68,385;50,26523783;10,95353808;0
1,836504;-0,5982;-0,6477;-1,1681;19492,4609;68,385;50,26523783;10,95353808;0
1,840253;-0,5982;-0,6477;-1,1681;19492,4609;68,385;50,26523783;10,95353808;0
1,843468;-0,5911;-0,1181;-1,4697;19492,4609;68,385;50,26523783;10,95353808;0
1,896316;-0,5911;-0,1181;-1,4697;18272,6953;68,385;50,26523783;10,95353808;0
1,903912;-0,5911;-0,1181;-1,4697;18272,6953;68,385;50,26523783;10,95353808;0
1,907517;-0,5911;-0,1181;-1,4697;18272,6953;68,385;50,26523783;10,95353808;0
1,910716;-0,6915;-0,1054;0,1546;18272,6953;68,385;50,26523783;10,95353808;0
1,944071;-0,6915;-0,1054;0,1546;18272,6953;68,8202;50,26523783;10,95353808;0
1,948554;-0,0814;0,4681;-0,6333;18272,6953;68,8202;50,26523783;10,95353808;0
1,997057;-0,0814;0,4681;-0,6333;17064,3965;68,8202;50,26523783;10,95353808;0
2,005028;-0,0814;0,4681;-0,6333;17064,3965;68,8202;50,26523783;10,95353808;0
2,008193;-0,0814;0,4681;-0,6333;17064,3965;68,8202;50,26523783;10,95353808;0
2,010199;-0,2759;1,0046;0,818;17064,3965;68,8202;50,26523783;10,95353808;0
2,070388;-0,2759;1,0046;0,818;17064,3965;68,8202;50,26523783;10,95353808;0
2,075218;-0,2759;1,0046;0,818;17064,3965;68,8202;50,26523783;10,95353808;0
2,078139;1,0844;0,9195;1,5898;17064,3965;68,8202;50,26523783;10,95353808;0
2,102963;1,0844;0,9195;1,5898;16190,251;68,8202;50,26523783;10,95353808;0
2,135027;1,0844;0,9195;1,5898;16190,251;68,8202;50,26523783;10,95353808;0
2,138347;1,0844;0,9195;1,5898;16190,251;68,8202;50,26523783;10,95353808;0
2,140665;0,8097;0,6381;1,3604;16190,251;68,8202;50,26523783;10,95353808;0
2,203817;0,8097;0,6381;1,3604;16190,251;68,8202;50,26523783;10,95353808;0
2,207258;0,8097;0,6381;1,3604;16190,251;68,8202;50,26523783;10,95353808;0
2,21027;0,8097;0,6381;1,3604;15785,665;68,8202;50,26523783;10,95353808;0
2,213302;1,3683;-1,0793;1,631;15785,665;68,8202;50,26523783;10,95353808;0
2,266936;1,3683;-1,0793;1,631;15785,665;69,8612;50,26523783;10,95353808;0
2,270807;1,3683;-1,0793;1,631;15785,665;69,8612;50,26523783;10,95353808;0
2,273727;1,2772;-1,2887;-0,6213;15785,665;69,8612;50,26523783;10,95353808;0
2,305316;1,2772;-1,2887;-0,6213;15624,5947;69,8612;50,26523783;10,95353808;0
2,3316;0,5128;-1,2252;-0,6238;15624,5947;69,8612;50,26523783;10,95353808;0
2,335725;0,5128;-1,2252;-0,6238;15624,5947;69,8612;50,26523783;10,95353808;0
2,338289;0,5128;-1,2252;-0,6238;15624,5947;69,8612;50,26523783;10,95353808;0
2,395609;0,5128;-1,2252;-0,6238;15624,5947;69,8612;50,26523783;10,95353808;0
2,4;0,5128;-1,2252;-0,6238;15624,5947;69,8612;50,26523783;10,95353808;0
2,403199;-0,4287;-0,6768;-1,153;15624,5947;69,8612;50,26523783;10,95353808;0
2,46277;-0,4287;-0,6768;-1,153;15624,5947;69,8612;50,26523783;10,95353808;0
2,466126;-0,4287;-0,6768;-1,153;15624,5947;69,8612;50,26523783;10,95353808;0
2,470914;-0,2274;0,1521;-3,0449;15624,5947;69,8612;50,26523783;10,95353808;0
2,525658;-0,2274;0,1521;-3,0449;15624,5947;69,8612;50,26523783;10,95353808;0
2,527947;-0,2274;0,1521;-3,0449;15624,5947;69,8612;50,26524663;10,95354338;0,81
2,529963;-0,083;0,3585;-1,9942;15624,5947;69,8612;50,26524663;10,95354338;0,81
2,591983;-0,083;0,3585;-1,9942;15624,5947;67,1706;50,26524663;10,95354338;0,81
2,595969;-0,083;0,3585;-1,9942;15624,5947;67,1706;50,26524663;10,95354338;0,81
2,599214;0,0682;0,9332;0,9279;15624,5947;67,1706;50,26524663;10,95354338;0,81
2,658001;0,0682;0,9332;0,9279;15624,5947;67,1706;50,26524663;10,95354338;0,81
2,661494;0,0682;0,9332;0,9279;15624,5947;67,1706;50,26524663;10,95354338;0,81
2,664876;1,6299;1,2097;0,7347;15624,5947;67,1706;50,26524663;10,95354338;0,81
2,695837;1,6299;1,2097;0,7347;15624,5947;67,1706;50,26524663;10,95354338;0,81
2,760041;1,6299;1,2097;0,7347;15624,5947;67,1706;50,26524663;10,95354338;0,81
2,763611;0,9952;1,727;1,4962;15624,5947;67,1706;50,26524663;10,95354338;0,81
2,768553;0,9952;1,727;1,4962;15624,5947;67,1706;50,26524663;10,95354338;0,81
2,815409;0,9952;1,727;1,4962;16184,792;67,1706;50,26524663;10,95354338;0,81
2,826907;0,9952;1,727;1,4962;16184,792;70,6182;50,26524663;10,95354338;0,81
2,830345;0,9952;1,727;1,4962;16184,792;70,6182;50,26524663;10,95354338;0,81
2,832945;-1,0435;-0,2239;2,7744;16184,792;70,6182;50,26524663;10,95354338;0,81
2,892147;-0,4863;-1,6542;1,5731;16184,792;70,6182;50,26524663;10,95354338;0,81
2,897355;-0,4863;-1,6542;1,5731;16184,792;70,6182;50,26524663;10,95354338;0,81
2,90033;-0,4863;-1,6542;1,5731;16184,792;70,6182;50,26524663;10,95354338;0,81
2,923305;-0,4863;-1,6542;1,5731;16872,2051;70,6182;50,26524663;10,95354338;0,81
2,959415;-0,4863;-1,6542;1,5731;16872,2051;70,6182;50,26524663;10,95354338;0,81
2,963748;-0,4863;-1,6542;1,5731;16872,2051;70,6182;50,26524663;10,95354338;0,81
2,967819;-0,4369;-1,0604;0,157;16872,2051;70,6182;50,26524663;10,95354338;0,81
3,02163;-0,4369;-1,0604;0,157;16872,2051;70,6182;50,26524663;10,95354338;0,81
3,023785;-0,4369;-1,0604;0,157;17586,373;70,6182;50,26524663;10,95354338;0,81
3,025995;-0,4369;-1,0604;0,157;17586,373;70,6182;50,26524663;10,95354338;0,81
3,027837;0,6019;-0,8969;-1,871;17586,373;70,6182;50,26524663;10,95354338;0,81
3,08708;0,6019;-0,8969;-1,871;17586,373;70,6182;50,26524663;10,95354338;0,81
3,089752;-0,329;-0,5107;-1,6806;17586,373;70,6182;50,26524663;10,95354338;0,81
3,092638;-0,329;-0,5107;-1,6806;17586,373;70,6182;50,26524663;10,95354338;0,81
3,124792;-0,329;-0,5107;-1,6806;18124,1836;70,6182;50,26524663;10,95354338;0,81
3,151354;-0,329;-0,5107;-1,6806;18124,1836;68,0469;50,26524663;10,95354338;0,81
3,153641;-0,329;-0,5107;-1,6806;18124,1836;68,0469;50,26524663;10,95354338;0,81
3,155086;-0,8598;0,1726;-1,717;18124,1836;68,0469;50,26524663;10,95354338;0,81
3,193475;-0,8598;0,1726;-1,717;18124,1836;68,0469;50,26524663;10,95354338;0,81
3,196047;-0,2997;1,2073;-1,7738;18124,1836;68,0469;50,26524663;10,95354338;0,81
3,226941;-0,2997;1,2073;-1,7738;18546,2422;68,0469;50,26524663;10,95354338;0,81
3,25529;-0,2997;1,2073;-1,7738;18546,2422;68,0469;50,26524663;10,95354338;0,81
3,258511;-0,2997;1,2073;-1,7738;18546,2422;68,0469;50,26524663;10,95354338;0,81
3,261318;-0,3492;1,0068;0,1897;18546,2422;68,0469;50,26524663;10,95354338;0,81
3,32291;-0,3492;1,0068;0,1897;18546,2422;68,0469;50,26524663;10,95354338;0,81
3,326401;-0,3492;1,0068;0,1897;18546,2422;68,0469;50,26524663;10,95354338;0,81
3,329684;-0,2923;0,2963;2,5018;18546,2422;68,0469;50,26524663;10,95354338;0,81
3,334006;-0,2923;0,2963;2,5018;18810,5078;68,0469;50,26524663;10,95354338;0,81
3,386298;-0,2923;0,2963;2,5018;18810,5078;68,0469;50,26524663;10,95354338;0,81
3,389844;-0,2923;0,2963;2,5018;18810,5078;68,0469;50,26524663;10,95354338;0,81
3,392671;0,3487;-0,2232;2,6498;18810,5078;68,0469;50,26524663;10,95354338;0,81
3,452369;0,3487;-0,2232;2,6498;18810,5078;67,3059;50,26524663;10,95354338;0,81
3,457278;0,3487;-0,2232;2,6498;18810,5078;67,3059;50,26524663;10,95354338;0,81
3,460163;0,2856;-1,9701;2,9515;18810,5078;67,3059;50,26524663;10,95354338;0,81
3,524342;0,2856;-1,9701;2,9515;18810,5078;67,3059;50,26524663;10,95354338;0,81
3,526637;0,2856;-1,9701;2,9515;18810,5078;67,3059;50,2652642;10,95354302;1,44000006
3,52827;1,1001;-1,619;-0,0588;18810,5078;67,3059;50,2652642;10,95354302;1,44000006
3,582437;1,1001;-1,619;-0,0588;18810,5078;67,3059;50,2652642;10,95354302;1,44000006
3,586474;1,1001;-1,619;-0,0588;18810,5078;67,3059;50,2652642;10,95354302;1,44000006
3,589171;0,2563;-0,0763;-3,5354;18810,5078;67,3059;50,2652642;10,95354302;1,44000006
3,635889;0,2563;-0,0763;-3,5354;18574,6348;67,3059;50,2652642;10,95354302;1,44000006
3,647985;0,2563;-0,0763;-3,5354;18574,6348;67,3059;50,2652642;10,95354302;1,44000006
3,651284;0,2563;-0,0763;-3,5354;18574,6348;67,3059;50,2652642;10,95354302;1,44000006
3,65424;0,4779;0,3402;-3,6502;18574,6348;67,3059;50,2652642;10,95354302;1,44000006
3,713258;0,4779;0,3402;-3,6502;18574,6348;67,3059;50,2652642;10,95354302;1,44000006
3,7174;0,4779;0,3402;-3,6502;18574,6348;67,3059;50,2652642;10,95354302;1,44000006
3,720548;-0,5901;0,3621;-2,5836;18574,6348;67,3059;50,2652642;10,95354302;1,44000006
3,778833;-0,5901;0,3621;-2,5836;18574,6348;67,2926;50,2652642;10,95354302;1,44000006
3,783188;-0,5901;0,3621;-2,5836;18574,6348;67,2926;50,2652642;10,95354302;1,44000006
3,785891;0,4602;0,8823;0,0167;18574,6348;67,2926;50,2652642;10,95354302;1,44000006
3,844737;0,4602;0,8823;0,0167;18574,6348;67,2926;50,2652642;10,95354302;1,44000006
3,850396;-1,229;1,747;1,8829;18574,6348;67,2926;50,2652642;10,95354302;1,44000006
3,854926;-1,229;1,747;1,8829;18574,6348;67,2926;50,2652642;10,95354302;1,44000006
3,909066;-1,229;1,747;1,8829;18574,6348;67,2926;50,2652642;10,95354302;1,44000006
3,913099;-1,229;1,747;1,8829;18574,6348;67,2926;50,2652642;10,95354302;1,44000006
3,917351;-0,9185;1,4437;3,9858;18574,6348;67,2926;50,2652642;10,95354302;1,44000006
3,941395;-0,9185;1,4437;3,9858;18806,1387;67,2926;50,2652642;10,95354302;1,44000006
3,947053;-0,9185;1,4437;3,9858;18806,1387;67,2926;50,2652642;10,95354302;1,44000006
4,002874;-0,9185;1,4437;3,9858;18806,1387;67,2926;50,2652642;10,95354302;1,44000006
4,007114;1,0633;0,0488;3,2061;18806,1387;67,2926;50,2652642;10,95354302;1,44000006
4,011118;1,0633;0,0488;3,2061;18806,1387;67,2926;50,2652642;10,95354302;1,44000006
4,067691;1,0633;0,0488;3,2061;18806,1387;71,1157;50,2652642;10,95354302;1,44000006
4,07196;-0,6966;-1,4208;0,1454;18806,1387;71,1157;50,2652642;10,95354302;1,44000006
4,075505;-0,6966;-1,4208;0,1454;18806,1387;71,1157;50,2652642;10,95354302;1,44000006
4,133757;-0,6966;-1,4208;0,1454;18806,1387;71,1157;50,2652642;10,95354302;1,44000006
4,13807;-1,0854;-0,8034;-1,6026;18806,1387;71,1157;50,2652642;10,95354302;1,44000006
4,142044;-1,0854;-0,8034;-1,6026;18806,1387;71,1157;50,2652642;10,95354302;1,44000006
4,145473;-1,0854;-0,8034;-1,6026;18325,6582;71,1157;50,2652642;10,95354302;1,44000006
4,199817;-1,0854;-0,8034;-1,6026;18325,6582;71,1157;50,2652642;10,95354302;1,44000006
4,204649;-1,0854;-0,8034;-1,6026;18325,6582;71,1157;50,2652642;10,95354302;1,44000006
4,207628;-0,0774;-0,4025;-1,9189;18325,6582;71,1157;50,2652642;10,95354302;1,44000006
4,247438;-0,0774;-0,4025;-1,9189;18078,3203;71,1157;50,2652642;10,95354302;1,44000006
4,26627;-0,451;-0,9561;-0,1547;18078,3203;71,1157;50,2652642;10,95354302;1,44000006
4,271041;-0,451;-0,9561;-0,1547;18078,3203;71,1157;50,2652642;10,95354302;1,44000006
4,273914;-0,451;-0,9561;-0,1547;18078,3203;71,1157;50,2652642;10,95354302;1,44000006
4,329997;-0,451;-0,9561;-0,1547;18078,3203;69,6409;50,2652642;10,95354302;1,44000006
4,334402;0,3387;0,1367;-2,8685;18078,3203;69,6409;50,2652642;10,95354302;1,44000006
4,337985;0,3387;0,1367;-2,8685;18078,3203;69,6409;50,2652642;10,95354302;1,44000006
4,395204;0,3387;0,1367;-2,8685;18078,3203;69,6409;50,2652642;10,95354302;1,44000006
4,399866;0,3387;0,1367;-2,8685;18078,3203;69,6409;50,2652642;10,95354302;1,44000006
4,402574;0,457;0,7188;-0,6116;18078,3203;69,6409;50,2652642;10,95354302;1,44000006
4,452937;0,457;0,7188;-0,6116;18811,5977;69,6409;50,2652642;10,95354302;1,44000006
4,461152;0,457;0,7188;-0,6116;18811,5977;69,6409;50,2652642;10,95354302;1,44000006
4,465181;0,457;0,7188;-0,6116;18811,5977;69,6409;50,2652642;10,95354302;1,44000006
4,468825;0,4976;0,4255;2,9363;18811,5977;69,6409;50,2652642;10,95354302;1,44000006
4,525493;0,4976;0,4255;2,9363;18811,5977;69,6409;50,2652642;10,95354302;1,44000006
4,527579;0,4976;0,4255;2,9363;18811,5977;69,6409;50,26527654;10,95354926;1,26999998
4,529131;-0,0574;0,6201;3,1298;18811,5977;69,6409;50,26527654;10,95354926;1,26999998
4,552472;-0,0574;0,6201;3,1298;19538,3262;69,6409;50,26527654;10,95354926;1,26999998
4,590861;-0,0574;0,6201;3,1298;19538,3262;69,6409;50,26527654;10,95354926;1,26999998
4,595083;-0,0574;0,6201;3,1298;19538,3262;69,6409;50,26527654;10,95354926;1,26999998
4,597995;-0,0692;-0,5799;2,3446;19538,3262;69,6409;50,26527654;10,95354926;1,26999998
4,658157;-0,0692;-0,5799;2,3446;19538,3262;72,1752;50,26527654;10,95354926;1,26999998
4,662487;-0,0692;-0,5799;2,3446;20015,5293;72,1752;50,26527654;10,95354926;1,26999998
4,665483;-0,0692;-0,5799;2,3446;20015,5293;72,1752;50,26527654;10,95354926;1,26999998
4,668526;1,8307;-1,1171;-0,2496;20015,5293;72,1752;50,26527654;10,95354926;1,26999998
4,694094;1,8307;-1,1171;-0,2496;20015,5293;72,1752;50,26527654;10,95354926;1,26999998
4,697589;0,8392;-0,6142;-2,8263;20015,5293;72,1752;50,26527654;10,95354926;1,26999998
4,760885;0,8392;-0,6142;-2,8263;20015,5293;72,1752;50,26527654;10,95354926;1,26999998
4,766079;0,8392;-0,6142;-2,8263;20447,9609;72,1752;50,26527654;10,95354926;1,26999998
4,769415;0,8392;-0,6142;-2,8263;20447,9609;72,1752;50,26527654;10,95354926;1,26999998
4,772295;0,1495;-0,2368;-3,7856;20447,9609;72,1752;50,26527654;10,95354926;1,26999998
4,825055;0,1495;-0,2368;-3,7856;20447,9609;72,1752;50,26527654;10,95354926;1,26999998
4,829232;0,1495;-0,2368;-3,7856;20447,9609;72,1752;50,26527654;10,95354926;1,26999998
4,832229;-0,3258;-0,0681;-2,2026;20447,9609;72,1752;50,26527654;10,95354926;1,26999998
4,860981;-0,3258;-0,0681;-2,2026;21313,373;72,1752;50,26527654;10,95354926;1,26999998
4,889458;-0,3258;-0,0681;-2,2026;21313,373;72,1752;50,26527654;10,95354926;1,26999998
4,893453;-0,3258;-0,0681;-2,2026;21313,373;72,1752;50,26527654;10,95354926;1,26999998
4,896269;-0,2458;0,8253;-0,7855;21313,373;72,1752;50,26527654;10,95354926;1,26999998
4,955481;-0,2458;0,8253;-0,7855;21313,373;73,0087;50,26527654;10,95354926;1,26999998
4,961244;-0,2458;0,8253;-0,7855;21313,373;73,0087;50,26527654;10,95354926;1,26999998
4,965466;-0,3027;0,5314;2,1236;21313,373;73,0087;50,26527654;10,95354926;1,26999998
4,969953;-0,3027;0,5314;2,1236;22405,9219;73,0087;50,26527654;10,95354926;1,26999998
5,023313;-0,3027;0,5314;2,1236;22405,9219;73,0087;50,26527654;10,95354926;1,26999998
5,028821;-0,3027;0,5314;2,1236;22405,9219;73,0087;50,26527654;10,95354926;1,26999998
5,032142;-1,6748;0,4813;4,3506;22405,9219;73,0087;50,26527654;10,95354926;1,26999998
5,065335;-1,6748;0,4813;4,3506;22843,2676;73,0087;50,26527654;10,95354926;1,26999998
5,086118;-1,6748;0,4813;4,3506;22843,2676;73,0087;50,26527654;10,95354926;1,26999998
5,090112;-1,3088;-0,4027;1,698;22843,2676;73,0087;50,26527654;10,95354926;1,26999998
5,093777;-1,3088;-0,4027;1,698;22843,2676;73,0087;50,26527654;10,95354926;1,26999998
5,152088;-1,3088;-0,4027;1,698;22843,2676;73,0087;50,26527654;10,95354926;1,26999998
5,156168;-1,3088;-0,4027;1,698;22843,2676;73,0087;50,26527654;10,95354926;1,26999998
5,159478;-1,424;-0,9112;0,7787;22843,2676;73,0087;50,26527654;10,95354926;1,26999998
5,172084;-1,424;-0,9112;0,7787;22087,0566;73,0087;50,26527654;10,95354926;1,26999998
5,193239;-1,424;-0,9112;0,7787;22087,0566;73,0087;50,26527654;10,95354926;1,26999998
5,254618;-1,424;-0,9112;0,7787;22087,0566;72,396;50,26527654;10,95354926;1,26999998
5,259316;-1,424;-0,9112;0,7787;22087,0566;72,396;50,26527654;10,95354926;1,26999998
5,262131;-0,3959;-1,0468;-0,8629;22087,0566;72,396;50,26527654;10,95354926;1,26999998
5,269932;-0,3959;-1,0468;-0,8629;20571,9043;72,396;50,26527654;10,95354926;1,26999998
5,319421;-0,3959;-1,0468;-0,8629;20571,9043;72,396;50,26527654;10,95354926;1,26999998
5,324113;-0,3959;-1,0468;-0,8629;20571,9043;72,396;50,26527654;10,95354926;1,26999998
5,327466;-0,8493;-0,7881;-3,3003;20571,9043;72,396;50,26527654;10,95354926;1,26999998
5,37278;-0,8493;-0,7881;-3,3003;19018,5332;72,396;50,26527654;10,95354926;1,26999998
5,385772;-0,8493;-0,7881;-3,3003;19018,5332;72,396;50,26527654;10,95354926;1,26999998
5,389176;-0,8493;-0,7881;-3,3003;19018,5332;72,396;50,26527654;10,95354926;1,26999998
5,392596;-0,1477;0,2789;-3,7188;19018,5332;72,396;50,26527654;10,95354926;1,26999998
5,450673;-0,1477;0,2789;-3,7188;19018,5332;72,396;50,26527654;10,95354926;1,26999998
5,454527;-0,1477;0,2789;-3,7188;19018,5332;72,396;50,26527654;10,95354926;1,26999998
5,456971;-0,4486;1,3684;-0,7895;19018,5332;72,396;50,26527654;10,95354926;1,26999998
5,470145;-0,4486;1,3684;-0,7895;19018,5332;72,396;50,26527654;10,95354926;1,26999998
5,47555;0,4693;0,7004;4,6435;19018,5332;72,396;50,26527654;10,95354926;1,26999998
5,480063;0,4693;0,7004;4,6435;17774,7422;72,396;50,26527654;10,95354926;1,26999998
5,535598;0,4693;0,7004;4,6435;17774,7422;72,396;50,26527654;10,95354926;1,26999998
5,537478;0,4693;0,7004;4,6435;17774,7422;72,396;50,26528876;10,95355164;1,26999998
5,538938;2,0545;0,3961;3,335;17774,7422;72,396;50,26528876;10,95355164;1,26999998
5,575649;2,0545;0,3961;3,335;16968,8457;73,6253;50,26528876;10,95355164;1,26999998
5,600481;2,0545;0,3961;3,335;16968,8457;73,6253;50,26528876;10,95355164;1,26999998
5,604513;2,0545;0,3961;3,335;16968,8457;73,6253;50,26528876;10,95355164;1,26999998
5,607767;2,2122;0,6922;0,2196;16968,8457;73,6253;50,26528876;10,95355164;1,26999998
5,665479;2,2122;0,6922;0,2196;16968,8457;73,6253;50,26528876;10,95355164;1,26999998
5,670215;2,2122;0,6922;0,2196;16968,8457;73,6253;50,26528876;10,95355164;1,26999998
5,673801;1,0824;-1,5648;0,5972;16968,8457;73,6253;50,26528876;10,95355164;1,26999998
5,682443;1,0824;-1,5648;0,5972;16795,2188;73,6253;50,26528876;10,95355164;1,26999998
5,732017;1,0824;-1,5648;0,5972;16795,2188;73,6253;50,26528876;10,95355164;1,26999998
5,736543;1,0824;-1,5648;0,5972;16795,2188;73,6253;50,26528876;10,95355164;1,26999998
5,740541;2,1899;-1,7195;0,214;16795,2188;73,6253;50,26528876;10,95355164;1,26999998
5,781211;2,1899;-1,7195;0,214;16963,9316;73,6253;50,26528876;10,95355164;1,26999998
5,795579;2,1899;-1,7195;0,214;16963,9316;73,6253;50,26528876;10,95355164;1,26999998
5,799988;0,4703;-0,094;-3,229;16963,9316;73,6253;50,26528876;10,95355164;1,26999998
5,804216;0,4703;-0,094;-3,229;16963,9316;73,6253;50,26528876;10,95355164;1,26999998
5,863244;0,4703;-0,094;-3,229;16963,9316;71,1343;50,26528876;10,95355164;1,26999998
5,86855;0,4703;-0,094;-3,229;16963,9316;71,1343;50,26528876;10,95355164;1,26999998
